fromNode	toNode	weight
ALDH1A1	JDP2	0.0631995928706808
ALDH1A1	CD14	0.127389393567069
ALDH1A1	EAF2	0.100126939519226
ALDH1A1	QKI	0.0748916992369178
ALDH1A1	40237	0.0709337943572427
ALDH1A1	THBD	0.167655473709471
ALDH1A1	TBC1D9	0.0688539939978965
ALDH1A1	NEURL1B	0.0632765337494673
ALDH1A1	TFEC	0.127450546966587
ALDH1A1	FAM198B	0.135292966072872
ALDH1A1	TNFSF13	0.202200217961749
ALDH1A1	TLR4	0.119504005218735
ALDH1A1	C6orf89	0.0534498094086793
ALDH1A1	PTAFR	0.135381040071815
ALDH1A1	CSF2RA	0.154973250502527
ALDH1A1	ARRDC4	0.105774109277843
ALDH1A1	LPCAT2	0.113082807553348
ALDH1A1	CSF1R	0.201076717499047
ALDH1A1	TLR8	0.158842435455397
ALDH1A1	TLR2	0.101216500139631
ALDH1A1	PLA2G7	0.0924293404058749
G0S2	CLEC7A	0.0779975676248364
G0S2	RBM47	0.0817637489017202
G0S2	PTX3	0.0694019100499532
G0S2	KYNU	0.0615815190468234
G0S2	TNFRSF21	0.0781637825642408
G0S2	NLRP3	0.0594063016853002
G0S2	DAPK1	0.0549930854948404
G0S2	PTGS2	0.0827622063739096
G0S2	LILRB2	0.0886207189972828
G0S2	SLC7A7	0.0727396127629988
G0S2	SERPINB10	0.0531626486780839
G0S2	CCR1	0.0819585853556437
G0S2	C3AR1	0.0639794392680544
G0S2	IGSF6	0.0870033656700113
G0S2	LILRA2	0.0790347089213086
G0S2	CD14	0.0744972443301209
G0S2	TNFSF13	0.060436572268553
G0S2	TLR4	0.0613102985596382
G0S2	CXCL2	0.0706961028703218
G0S2	CSF2RA	0.0781564344173146
G0S2	CCL20	0.0560419207350722
G0S2	TLR8	0.060638948809484
G0S2	TLR2	0.0562374552319361
G0S2	CXCL1	0.0654530955708801
CLEC7A	RBM47	0.156781794662778
CLEC7A	PTX3	0.0523050047865439
CLEC7A	CTBP2	0.0701832445088489
CLEC7A	KYNU	0.197504731431794
CLEC7A	CEBPA	0.0698288132806057
CLEC7A	CD93	0.0632833368500866
CLEC7A	HLA-DMB	0.141028197184885
CLEC7A	VMO1	0.114243071380023
CLEC7A	TNFRSF21	0.218178037837087
CLEC7A	CST3	0.0710426768573993
CLEC7A	NLRP3	0.071626959694887
CLEC7A	DAPK1	0.227061548113205
CLEC7A	MS4A7	0.107234300747674
CLEC7A	PTGS2	0.0566826881384565
CLEC7A	LILRB2	0.222026428960094
CLEC7A	RNASE3	0.0779016983698854
CLEC7A	HLA-DMA	0.0998490753065611
CLEC7A	EPS8	0.0975986919339566
CLEC7A	FCER1A	0.0843777252714292
CLEC7A	LMO2	0.182489563701133
CLEC7A	SLC7A7	0.208543025161223
CLEC7A	PRCP	0.0987323169994131
CLEC7A	SERPINB10	0.136066213965624
CLEC7A	CCR1	0.170326721685814
CLEC7A	C3AR1	0.165818432144377
CLEC7A	IGSF6	0.233209956851009
CLEC7A	LILRA2	0.202970595042732
CLEC7A	JDP2	0.0626479119146026
CLEC7A	CD14	0.137288100825143
CLEC7A	EAF2	0.099718327492057
CLEC7A	NACC2	0.0567028475372147
CLEC7A	QKI	0.0778318537211751
CLEC7A	40237	0.0759745464541455
CLEC7A	THBD	0.18367720441971
CLEC7A	TBC1D9	0.0834290758449378
CLEC7A	NEURL1B	0.0694935953712987
CLEC7A	TFEC	0.126385037133012
CLEC7A	FAM198B	0.141802897022154
CLEC7A	TNFSF13	0.215752919582066
CLEC7A	TLR4	0.125137936948499
CLEC7A	C6orf89	0.0554667850540281
CLEC7A	PTAFR	0.146257418759237
CLEC7A	CSF2RA	0.165994254290386
CLEC7A	ARRDC4	0.115012374641091
CLEC7A	LPCAT2	0.122110297146916
CLEC7A	CSF1R	0.237773582676092
CLEC7A	TLR8	0.174365465173727
CLEC7A	TLR2	0.109492872930147
CLEC7A	PLA2G7	0.0885152695210754
CLEC7A	KMO	0.0607289678127568
RBM47	PTX3	0.0716241954556457
RBM47	KYNU	0.135479433669634
RBM47	CD93	0.052838155106499
RBM47	HLA-DMB	0.0740057377895477
RBM47	VMO1	0.0534472563341137
RBM47	TNFRSF21	0.133483922106601
RBM47	CST3	0.0647857235140696
RBM47	NLRP3	0.071081546442817
RBM47	DAPK1	0.134516381278133
RBM47	PTGS2	0.0707645320991221
RBM47	LILRB2	0.146779180319494
RBM47	RNASE3	0.0879821091289845
RBM47	EPS8	0.0824279964771075
RBM47	FCER1A	0.0774536521313668
RBM47	LMO2	0.10979559628982
RBM47	SLC7A7	0.142924661158682
RBM47	PRCP	0.0799761596994738
RBM47	SERPINB10	0.137381536243971
RBM47	CCR1	0.132722149618107
RBM47	C3AR1	0.10253608264744
RBM47	IGSF6	0.154780857450205
RBM47	LILRA2	0.142148998233575
RBM47	JDP2	0.0558263774082751
RBM47	CD14	0.117446302327916
RBM47	EAF2	0.101642203890542
RBM47	QKI	0.0597996870920935
RBM47	40237	0.0742470360556668
RBM47	THBD	0.133470400459763
RBM47	TFEC	0.125344151370417
RBM47	FAM198B	0.0832172121592922
RBM47	TNFSF13	0.15223664454419
RBM47	TLR4	0.11217728553488
RBM47	PTAFR	0.117865662632312
RBM47	CSF2RA	0.150987948365816
RBM47	ARRDC4	0.0917988072660401
RBM47	LPCAT2	0.0871561101690592
RBM47	CSF1R	0.116054147299849
RBM47	TLR8	0.126465493104746
RBM47	TLR2	0.089115497834604
RBM47	PLA2G7	0.0854211956059953
RBM47	CXCL1	0.0576944600827542
PTX3	IER3	0.0503997806746083
PTX3	TNFRSF21	0.0633746466802877
PTX3	NLRP3	0.072177552851014
PTX3	PTGS2	0.107740998910297
PTX3	LILRB2	0.0753550023475766
PTX3	SLC7A7	0.0533895514759296
PTX3	CCR1	0.0683278069336397
PTX3	C3AR1	0.0546769178990109
PTX3	IGSF6	0.0687092908912874
PTX3	LILRA2	0.0597634829516099
PTX3	CD14	0.0683957972852186
PTX3	TLR4	0.0508753929759862
PTX3	CXCL2	0.11775254499442
PTX3	CSF2RA	0.0684407818205727
PTX3	CCL20	0.103889191475532
PTX3	TLR8	0.0534344483603988
PTX3	TLR2	0.0521610480638173
PTX3	CXCL1	0.0958985238094028
CTBP2	KYNU	0.0531114650143638
CTBP2	TNFRSF21	0.0662484287548083
CTBP2	LILRB2	0.0712593160973426
CTBP2	SLC7A7	0.0596466933725259
CTBP2	CCR1	0.0607997867215442
CTBP2	C3AR1	0.0648433776182138
CTBP2	IGSF6	0.0730890445099304
CTBP2	LILRA2	0.0684371366495892
CTBP2	TLR8	0.0644539879026248
KYNU	HLA-DMB	0.0851131282513505
KYNU	VMO1	0.0699807351944734
KYNU	TNFRSF21	0.185361708826317
KYNU	CST3	0.050007676815571
KYNU	NLRP3	0.0684136223789375
KYNU	DAPK1	0.150948533989169
KYNU	MS4A7	0.0721022553523516
KYNU	LILRB2	0.184390651729948
KYNU	RNASE3	0.0665185549020955
KYNU	HLA-DMA	0.057857686645603
KYNU	EPS8	0.0630545072757486
KYNU	FCER1A	0.0588203420857246
KYNU	LMO2	0.118675453677735
KYNU	SLC7A7	0.172608439548434
KYNU	PRCP	0.0688000162093508
KYNU	SERPINB10	0.0983793536677452
KYNU	CCR1	0.153699501218577
KYNU	C3AR1	0.161702699934465
KYNU	IGSF6	0.193905304033183
KYNU	LILRA2	0.180854397247362
KYNU	JDP2	0.062385640374995
KYNU	CD14	0.119459382037426
KYNU	EAF2	0.0807945929083876
KYNU	40237	0.0506186469989514
KYNU	THBD	0.130407612183543
KYNU	TBC1D9	0.0502389991366615
KYNU	NEURL1B	0.0572587362774884
KYNU	TFEC	0.0995084864336004
KYNU	FAM198B	0.075370426097986
KYNU	TNFSF13	0.146171151848644
KYNU	TLR4	0.103094882310661
KYNU	PTAFR	0.115505323081553
KYNU	CSF2RA	0.133744401990007
KYNU	ARRDC4	0.0846700027323716
KYNU	LPCAT2	0.0888956109834123
KYNU	CSF1R	0.157380769945045
KYNU	TLR8	0.160604797669435
KYNU	TLR2	0.106704147723615
KYNU	PLA2G7	0.0615909260779268
CEBPA	TNFRSF21	0.0685643228155945
CEBPA	LILRB2	0.0646369837844066
CEBPA	SLC7A7	0.05909938304337
CEBPA	C3AR1	0.0671636059093531
CEBPA	IGSF6	0.0657254165064784
CEBPA	LILRA2	0.0549628770929453
CEBPA	TLR8	0.0530492298499514
IER3	NLRP3	0.0587392546764252
IER3	CCL20	0.0515811726653406
CDKN1C	DAPK1	0.0536078928206973
CDKN1C	MS4A7	0.189278702141962
CDKN1C	CSF1R	0.0587778316231375
CDKN1C	KMO	0.0945862209436069
CD93	TNFRSF21	0.0673225495233041
CD93	LILRB2	0.0733847752577044
CD93	SLC7A7	0.057258791487828
CD93	SERPINB10	0.0503082891277822
CD93	CCR1	0.0705498453076906
CD93	C3AR1	0.0554903851635512
CD93	IGSF6	0.0676812605693719
CD93	LILRA2	0.0638804154057233
CD93	CSF2RA	0.0584602723253784
CD93	TLR8	0.0527721131936195
HLA-DMB	TNFRSF21	0.10182674823563
HLA-DMB	DAPK1	0.0822051177989634
HLA-DMB	LILRB2	0.10801601918134
HLA-DMB	HLA-DMA	0.132546631062552
HLA-DMB	SLC7A7	0.103478498520791
HLA-DMB	SERPINB10	0.0590139712893087
HLA-DMB	CCR1	0.0789018836138758
HLA-DMB	C3AR1	0.0718758871669592
HLA-DMB	IGSF6	0.115313881152601
HLA-DMB	LILRA2	0.107010410932135
HLA-DMB	CD14	0.0688452814083949
HLA-DMB	CD74	0.0811455879317895
HLA-DMB	THBD	0.0629329269851281
HLA-DMB	TFEC	0.0557919446773768
HLA-DMB	TNFSF13	0.0970929776948288
HLA-DMB	TLR4	0.0604795797033378
HLA-DMB	PTAFR	0.0651660833501767
HLA-DMB	CSF2RA	0.0862478680825515
HLA-DMB	CSF1R	0.05992993917415
HLA-DMB	TLR8	0.0907725761042333
HLA-DMB	TLR2	0.0510647787526528
DEFA1	CRISP3	0.0762157905451953
VMO1	TNFRSF21	0.0878414231851561
VMO1	DAPK1	0.0833863824072362
VMO1	MS4A7	0.0539393392911351
VMO1	LILRB2	0.0880479102373914
VMO1	SLC7A7	0.0804872330580826
VMO1	CCR1	0.0573806418679456
VMO1	C3AR1	0.0735963870481431
VMO1	IGSF6	0.0975922554220302
VMO1	LILRA2	0.0765622875676921
VMO1	CD14	0.0511472128417747
VMO1	TNFSF13	0.0684622023957718
VMO1	CSF2RA	0.0520079327319899
VMO1	CSF1R	0.0546770356726707
VMO1	TLR8	0.0691294974547203
TNFRSF21	CST3	0.0772774646223871
TNFRSF21	NLRP3	0.0762813747952622
TNFRSF21	DAPK1	0.189712683408203
TNFRSF21	MS4A7	0.073795480381925
TNFRSF21	PTGS2	0.0567919661205074
TNFRSF21	LILRB2	0.191945587193409
TNFRSF21	RNASE3	0.0953268510628369
TNFRSF21	HLA-DMA	0.063605678965596
TNFRSF21	EPS8	0.0926752201507267
TNFRSF21	FCER1A	0.0915443473142747
TNFRSF21	LMO2	0.151975077039992
TNFRSF21	SLC7A7	0.188747979990667
TNFRSF21	PRCP	0.113190368753553
TNFRSF21	SERPINB10	0.1430108931531
TNFRSF21	CCR1	0.154110405720951
TNFRSF21	C3AR1	0.152499970472229
TNFRSF21	IGSF6	0.209720341677344
TNFRSF21	LILRA2	0.189062201095228
TNFRSF21	JDP2	0.0663690794802884
TNFRSF21	CD14	0.123719951165901
TNFRSF21	EAF2	0.114754742617012
TNFRSF21	QKI	0.0569464913179622
TNFRSF21	40237	0.0826438410180864
TNFRSF21	THBD	0.167554176737015
TNFRSF21	TBC1D9	0.0556398024534066
TNFRSF21	NEURL1B	0.0726906300938318
TNFRSF21	TFEC	0.139019770794547
TNFRSF21	FAM198B	0.100055506597621
TNFRSF21	TNFSF13	0.20242573698277
TNFRSF21	TLR4	0.134625183065745
TNFRSF21	C6orf89	0.0501672714859937
TNFRSF21	PTAFR	0.147191455389623
TNFRSF21	CSF2RA	0.165266489935644
TNFRSF21	ARRDC4	0.113223395106978
TNFRSF21	LPCAT2	0.126693192582081
TNFRSF21	CSF1R	0.201228671292327
TNFRSF21	TLR8	0.174441263414903
TNFRSF21	TLR2	0.111124712384749
TNFRSF21	PLA2G7	0.0941198613541007
CST3	LILRB2	0.0716556802303376
CST3	SLC7A7	0.0662916383966773
CST3	CCR1	0.0724323008698503
CST3	C3AR1	0.0656667846994813
CST3	IGSF6	0.0712699085815384
CST3	LILRA2	0.0610616082578203
CST3	CD14	0.0504309562996271
CST3	TFEC	0.0574904459105437
CST3	TNFSF13	0.0572803734749009
CST3	CSF2RA	0.0554731877692857
CST3	TLR8	0.0567905790948348
NLRP3	DAPK1	0.0728896314619133
NLRP3	PTGS2	0.0658703154309721
NLRP3	LILRB2	0.087932231094112
NLRP3	LMO2	0.0579356092817579
NLRP3	SLC7A7	0.070424397382636
NLRP3	SERPINB10	0.0612361466922172
NLRP3	CCR1	0.070819295782936
NLRP3	C3AR1	0.0706581737848232
NLRP3	IGSF6	0.079488108015428
NLRP3	LILRA2	0.0775618131099109
NLRP3	CD14	0.0720008421255236
NLRP3	THBD	0.0639532051145569
NLRP3	TFEC	0.0554744341831863
NLRP3	TNFSF13	0.0638710258300544
NLRP3	TLR4	0.058246094474751
NLRP3	CXCL2	0.0567387969870473
NLRP3	PTAFR	0.0579241123609806
NLRP3	CSF2RA	0.0723345376477919
NLRP3	CCL20	0.0681231499947011
NLRP3	CSF1R	0.0610789727403424
NLRP3	TLR8	0.0694014120694436
NLRP3	TLR2	0.0591422828091723
NLRP3	CXCL1	0.0559465292285986
DAPK1	MS4A7	0.0974869655100877
DAPK1	LILRB2	0.201927053541134
DAPK1	RNASE3	0.0637339184661261
DAPK1	HLA-DMA	0.0604708925320858
DAPK1	EPS8	0.0555067362060432
DAPK1	LMO2	0.10586816638576
DAPK1	SLC7A7	0.178424053505495
DAPK1	PRCP	0.0676101541048848
DAPK1	SERPINB10	0.0945190660121585
DAPK1	CCR1	0.147080141923628
DAPK1	C3AR1	0.148121440844885
DAPK1	IGSF6	0.221150529715016
DAPK1	LILRA2	0.180152969355213
DAPK1	JDP2	0.0530500135556867
DAPK1	CD14	0.124252543111221
DAPK1	EAF2	0.0814202804330892
DAPK1	THBD	0.104420459858195
DAPK1	TBC1D9	0.0632004718458234
DAPK1	TFEC	0.094397069477231
DAPK1	FAM198B	0.0816542356991801
DAPK1	TNFSF13	0.159414761261517
DAPK1	TLR4	0.101084167574468
DAPK1	PTAFR	0.0966033879696276
DAPK1	CSF2RA	0.138305598444363
DAPK1	ARRDC4	0.0642008940366711
DAPK1	LPCAT2	0.0759400677034262
DAPK1	CSF1R	0.150061097680202
DAPK1	TLR8	0.155729778854459
DAPK1	TLR2	0.0979760608621139
DAPK1	PLA2G7	0.0508181328018893
DAPK1	KMO	0.0517129703739523
MS4A7	LILRB2	0.0733280203191679
MS4A7	SLC7A7	0.0667666182654777
MS4A7	C3AR1	0.0783376461205712
MS4A7	IGSF6	0.090134602673055
MS4A7	LILRA2	0.0723715961669948
MS4A7	TNFSF13	0.0578611113353613
MS4A7	CSF1R	0.0791631642852962
MS4A7	TLR8	0.0704229888347263
MS4A7	KMO	0.0833841525676882
PTGS2	LILRB2	0.0729165657391556
PTGS2	SLC7A7	0.0548431054056373
PTGS2	SERPINB10	0.052922523816366
PTGS2	CCR1	0.0650777126239151
PTGS2	IGSF6	0.0716921996320932
PTGS2	LILRA2	0.064893385432243
PTGS2	CD14	0.0677296596331375
PTGS2	TLR4	0.0575226112361386
PTGS2	CXCL2	0.0914629924972443
PTGS2	CSF2RA	0.0804398262300805
PTGS2	CCL20	0.09222903262418
PTGS2	CXCL1	0.0729993207246828
LILRB2	RNASE3	0.0921256174941565
LILRB2	HLA-DMA	0.0714067720525403
LILRB2	EPS8	0.0880642994923368
LILRB2	FCER1A	0.0861914253053813
LILRB2	LMO2	0.174255758882985
LILRB2	SLC7A7	0.190011264064108
LILRB2	PRCP	0.104182302404496
LILRB2	SERPINB10	0.150227723984908
LILRB2	CCR1	0.159678247411459
LILRB2	C3AR1	0.154722713593857
LILRB2	IGSF6	0.21587571734364
LILRB2	LILRA2	0.199876926831335
LILRB2	JDP2	0.0658743725759633
LILRB2	CD14	0.137486481769483
LILRB2	EAF2	0.113317991034133
LILRB2	QKI	0.0612416841879045
LILRB2	40237	0.0845996039103104
LILRB2	THBD	0.174026473796509
LILRB2	TBC1D9	0.0607901929139089
LILRB2	NEURL1B	0.070313195242982
LILRB2	TFEC	0.134383382449842
LILRB2	FAM198B	0.106524067888743
LILRB2	TNFSF13	0.195257182685397
LILRB2	TLR4	0.134960191011499
LILRB2	PTAFR	0.147066356308478
LILRB2	CSF2RA	0.176253491713343
LILRB2	ARRDC4	0.113536049313691
LILRB2	LPCAT2	0.118791904242197
LILRB2	CSF1R	0.197331733607077
LILRB2	TLR8	0.175826708053516
LILRB2	TLR2	0.113744577080186
LILRB2	PLA2G7	0.0931494621751694
LILRB2	CXCL1	0.058800261288607
RNASE3	FCER1A	0.0590894415416791
RNASE3	LMO2	0.0544399065173873
RNASE3	SLC7A7	0.0785325027187086
RNASE3	SERPINB10	0.0892146413402491
RNASE3	CCR1	0.0946166591455742
RNASE3	C3AR1	0.0802365620301703
RNASE3	IGSF6	0.0990642155475486
RNASE3	LILRA2	0.0755752962598878
RNASE3	JDP2	0.0539217407144692
RNASE3	CD14	0.0658903841116736
RNASE3	EAF2	0.0667187314319799
RNASE3	THBD	0.0668384267285652
RNASE3	TFEC	0.0778446337631806
RNASE3	TNFSF13	0.0861461217552689
RNASE3	TLR4	0.0657147759325347
RNASE3	PTAFR	0.0604982045726587
RNASE3	CSF2RA	0.0853871044941338
RNASE3	ARRDC4	0.0517990039307588
RNASE3	LPCAT2	0.0755265474147889
RNASE3	CSF1R	0.0547453071678742
RNASE3	TLR8	0.0758151015948981
RNASE3	TLR2	0.0614529052345518
RNASE3	PLA2G7	0.0703086506346757
HLA-DMA	SLC7A7	0.0698713451268
HLA-DMA	IGSF6	0.0718345780103145
HLA-DMA	LILRA2	0.0739290188532378
HLA-DMA	CD74	0.13396871711227
HLA-DMA	TNFSF13	0.0636717576970085
HLA-DMA	CSF2RA	0.0565829324045072
HLA-DMA	TLR8	0.0534526697084221
EPS8	SLC7A7	0.0873801099568193
EPS8	SERPINB10	0.0638756598937887
EPS8	CCR1	0.0698466033852977
EPS8	C3AR1	0.0570633038110291
EPS8	IGSF6	0.0944977796000268
EPS8	LILRA2	0.0758943501714539
EPS8	CD14	0.0710373327234266
EPS8	THBD	0.0503640970210386
EPS8	TFEC	0.0528085674127862
EPS8	TNFSF13	0.0924375550882504
EPS8	PTAFR	0.0500755893970833
EPS8	CSF2RA	0.0732329288269147
EPS8	TLR8	0.0651278199604182
FCER1A	SLC7A7	0.0827631549921209
FCER1A	SERPINB10	0.0886019955509809
FCER1A	CCR1	0.076656818702103
FCER1A	C3AR1	0.0553464375126777
FCER1A	IGSF6	0.0901672430989428
FCER1A	LILRA2	0.0765226373147888
FCER1A	CD14	0.0656355098128321
FCER1A	EAF2	0.0504926567810869
FCER1A	TFEC	0.0817483154662744
FCER1A	TNFSF13	0.0807276624392312
FCER1A	TLR4	0.0513723974607655
FCER1A	PTAFR	0.0512343105998519
FCER1A	CSF2RA	0.0859811430548447
FCER1A	TLR8	0.0671214821924571
FCER1A	TLR2	0.0570216056241531
LMO2	SLC7A7	0.146964428592128
LMO2	SERPINB10	0.101560639521157
LMO2	CCR1	0.114605151713406
LMO2	C3AR1	0.0976721463580267
LMO2	IGSF6	0.172555402363176
LMO2	LILRA2	0.161700178118191
LMO2	CD14	0.116550597904172
LMO2	EAF2	0.0630581855217104
LMO2	THBD	0.0879497480031699
LMO2	TFEC	0.0816159707886363
LMO2	TNFSF13	0.138232993054319
LMO2	TLR4	0.0769853815383143
LMO2	PTAFR	0.0882426475765506
LMO2	CSF2RA	0.12809094312032
LMO2	CSF1R	0.091109754018372
LMO2	TLR8	0.1268996076684
LMO2	TLR2	0.0848013977843841
SLC7A7	PRCP	0.0937451479601352
SLC7A7	SERPINB10	0.130860561379267
SLC7A7	CCR1	0.156607094845613
SLC7A7	C3AR1	0.148471004352707
SLC7A7	IGSF6	0.198181788892782
SLC7A7	LILRA2	0.178731683345723
SLC7A7	JDP2	0.0648873673563628
SLC7A7	CD14	0.126709330061784
SLC7A7	EAF2	0.0986223194848308
SLC7A7	QKI	0.0591802617051007
SLC7A7	40237	0.0694599149992904
SLC7A7	THBD	0.168313803435665
SLC7A7	TBC1D9	0.0631995458880511
SLC7A7	NEURL1B	0.0607889740966534
SLC7A7	TFEC	0.118702706975547
SLC7A7	FAM198B	0.103617104372912
SLC7A7	TNFSF13	0.185625738698442
SLC7A7	TLR4	0.117691198259912
SLC7A7	C6orf89	0.0502375120587233
SLC7A7	PTAFR	0.13334089188791
SLC7A7	CSF2RA	0.151444575027699
SLC7A7	ARRDC4	0.107154359229989
SLC7A7	LPCAT2	0.105419426192623
SLC7A7	CSF1R	0.180288879678238
SLC7A7	TLR8	0.15463328050391
SLC7A7	TLR2	0.104447356092568
SLC7A7	PLA2G7	0.086729161109317
PRCP	SERPINB10	0.0696489738612104
PRCP	CCR1	0.0817740358407215
PRCP	C3AR1	0.074021689656264
PRCP	IGSF6	0.113706233243925
PRCP	LILRA2	0.0814362204195699
PRCP	CD14	0.0695345407027057
PRCP	EAF2	0.0695214617208152
PRCP	TFEC	0.0600999873399486
PRCP	TNFSF13	0.0986631272142881
PRCP	TLR4	0.0659267741003802
PRCP	PTAFR	0.0529389538057113
PRCP	CSF2RA	0.0759864314179141
PRCP	TLR8	0.0819742897527173
PRCP	TLR2	0.0502715197872364
SERPINB10	CCR1	0.136349469475748
SERPINB10	C3AR1	0.0961889741121129
SERPINB10	IGSF6	0.15146655784326
SERPINB10	LILRA2	0.12974529497845
SERPINB10	JDP2	0.0635114735007174
SERPINB10	CD14	0.115529543196511
SERPINB10	EAF2	0.0931963572411316
SERPINB10	40237	0.0649958817281346
SERPINB10	THBD	0.107492721735503
SERPINB10	TFEC	0.11240399487438
SERPINB10	FAM198B	0.0768565684780783
SERPINB10	TNFSF13	0.130578671958042
SERPINB10	TLR4	0.094866449265242
SERPINB10	PTAFR	0.0881639709972562
SERPINB10	CSF2RA	0.142426110608489
SERPINB10	ARRDC4	0.0892067845492027
SERPINB10	LPCAT2	0.0700840194557557
SERPINB10	CSF1R	0.0896955283968251
SERPINB10	TLR8	0.114565180449567
SERPINB10	TLR2	0.0871086043422307
SERPINB10	PLA2G7	0.0911694253598894
SERPINB10	CXCL1	0.0523485573025122
CCR1	C3AR1	0.137532793185183
CCR1	IGSF6	0.174829094517475
CCR1	LILRA2	0.165995780766308
CCR1	JDP2	0.0668781398861056
CCR1	CD14	0.11189816109839
CCR1	EAF2	0.105431643419642
CCR1	QKI	0.0527865839031708
CCR1	40237	0.0667245644948815
CCR1	THBD	0.145514311037864
CCR1	NEURL1B	0.0603877324962783
CCR1	TFEC	0.132569041598925
CCR1	FAM198B	0.0693539362483177
CCR1	TNFSF13	0.160390258789312
CCR1	TLR4	0.130633724983016
CCR1	PTAFR	0.126298959796694
CCR1	CSF2RA	0.155308713374556
CCR1	ARRDC4	0.0908821852857055
CCR1	LPCAT2	0.109907412393601
CCR1	CSF1R	0.130475030336592
CCR1	TLR8	0.148193961670554
CCR1	TLR2	0.10885229931126
CCR1	PLA2G7	0.085176678833287
CCR1	CXCL1	0.0531524079801359
C3AR1	IGSF6	0.170029219544479
C3AR1	LILRA2	0.16216227328002
C3AR1	JDP2	0.0611979932673313
C3AR1	CD14	0.0941964827512949
C3AR1	EAF2	0.0882440167033981
C3AR1	40237	0.0524342205875189
C3AR1	THBD	0.12497218754357
C3AR1	NEURL1B	0.0905118299348955
C3AR1	TFEC	0.112438302183366
C3AR1	FAM198B	0.05273275743246
C3AR1	TNFSF13	0.137984660401146
C3AR1	TLR4	0.115106711501501
C3AR1	PTAFR	0.117803634043993
C3AR1	CSF2RA	0.123392185430595
C3AR1	ARRDC4	0.0759578769614408
C3AR1	LPCAT2	0.12154239334648
C3AR1	CSF1R	0.145606320124249
C3AR1	TLR8	0.164432322735436
C3AR1	TLR2	0.109757022814235
C3AR1	PLA2G7	0.0605461638350547
IGSF6	LILRA2	0.202197793319479
IGSF6	JDP2	0.0689694479972124
IGSF6	CD14	0.134404853748841
IGSF6	EAF2	0.117088995833118
IGSF6	QKI	0.0658707471337602
IGSF6	40237	0.0843925711903176
IGSF6	THBD	0.173995893949909
IGSF6	TBC1D9	0.0652375185459687
IGSF6	NEURL1B	0.0721133135099396
IGSF6	TFEC	0.135664427711664
IGSF6	FAM198B	0.105817730294911
IGSF6	TNFSF13	0.213373943369122
IGSF6	TLR4	0.141767374496687
IGSF6	PTAFR	0.147359194592528
IGSF6	CSF2RA	0.178732912283022
IGSF6	HHEX	0.0509842460046638
IGSF6	ARRDC4	0.110548474222406
IGSF6	LPCAT2	0.140330313282855
IGSF6	CSF1R	0.208275952291123
IGSF6	TLR8	0.181819714558429
IGSF6	TLR2	0.116357371346043
IGSF6	PLA2G7	0.0967937002217613
IGSF6	KMO	0.0536517865539508
IGSF6	CXCL1	0.0571221156415199
LILRA2	JDP2	0.0652777254753
LILRA2	CD14	0.130261225402938
LILRA2	EAF2	0.0920366632980803
LILRA2	QKI	0.0564043393451881
LILRA2	40237	0.0649945692907968
LILRA2	THBD	0.170587572846874
LILRA2	TBC1D9	0.0590977319269426
LILRA2	NEURL1B	0.0653494255606657
LILRA2	TFEC	0.114644259488315
LILRA2	FAM198B	0.0908030802325495
LILRA2	TNFSF13	0.175752837622961
LILRA2	TLR4	0.121690268665662
LILRA2	PTAFR	0.137044090048414
LILRA2	CSF2RA	0.157325696216077
LILRA2	ARRDC4	0.110246887358846
LILRA2	LPCAT2	0.106446514679381
LILRA2	CSF1R	0.186054847996385
LILRA2	TLR8	0.167141816781031
LILRA2	TLR2	0.119245261254637
LILRA2	PLA2G7	0.0776369740686996
LILRA2	KMO	0.0514243485408865
JDP2	EAF2	0.0547684235844177
JDP2	THBD	0.0580670940010551
JDP2	TFEC	0.0696506654403474
JDP2	TNFSF13	0.0633622318030075
JDP2	TLR4	0.0599740317748146
JDP2	PTAFR	0.0582447623513299
JDP2	CSF2RA	0.0642439562758479
JDP2	LPCAT2	0.0523756410861981
JDP2	TLR8	0.0711463084352044
JDP2	TLR2	0.0547480183804531
CD14	EAF2	0.0797844917032627
CD14	40237	0.0679947900272919
CD14	THBD	0.117249371013774
CD14	TFEC	0.0932848132341064
CD14	FAM198B	0.0763537399729262
CD14	TNFSF13	0.127898487461532
CD14	TLR4	0.0917170974754023
CD14	PTAFR	0.106333164010357
CD14	CSF2RA	0.128970781423859
CD14	ARRDC4	0.0827362334767904
CD14	LPCAT2	0.0686213311756988
CD14	CCL20	0.0520523749472953
CD14	CSF1R	0.116979970747068
CD14	TLR8	0.109685304660999
CD14	TLR2	0.0778896232695315
CD14	PLA2G7	0.0714856953743567
CD14	CXCL1	0.0554387884163753
LTF	CRISP3	0.0587655458278902
EAF2	THBD	0.0820693654345847
EAF2	TFEC	0.0819157862130288
EAF2	FAM198B	0.0503371622010954
EAF2	TNFSF13	0.102801261305235
EAF2	TLR4	0.0775432274200971
EAF2	PTAFR	0.0753364503176141
EAF2	CSF2RA	0.0947251247347931
EAF2	ARRDC4	0.0629262708280447
EAF2	LPCAT2	0.0629559548033632
EAF2	CSF1R	0.0694091334570719
EAF2	TLR8	0.0910894097539989
EAF2	TLR2	0.0645472432815898
EAF2	PLA2G7	0.0669564444572298
QKI	TNFSF13	0.0550764978339466
QKI	CSF2RA	0.056413954583868
40237	TFEC	0.0567684876754458
40237	TNFSF13	0.0726031791488957
